2020-11-08 13:55:03Z;IN;1450;DNC
2020-11-08 13:55:03Z;IN;1376;GOP
2020-11-08 04:16:21Z;AR;9678;DNC
2020-11-08 04:16:21Z;AR;9187;GOP
2020-11-08 23:25:17Z;MD;5295;DNC
2020-11-08 23:25:17Z;MD;5026;GOP
2020-11-08 03:12:21Z;AK;8284;DNC
2020-11-08 03:12:21Z;AK;7864;GOP
2020-11-08 10:36:10Z;LA;2540;DNC
2020-11-08 10:36:10Z;LA;2411;GOP
2020-11-08 17:36:40Z;AK;3113;DNC
2020-11-08 17:36:40Z;AK;2955;GOP
2020-11-08 11:07:18Z;ME;6016;DNC
2020-11-08 11:07:18Z;ME;5711;GOP
2020-11-07 22:37:08Z;NM;942;DNC
2020-11-07 22:37:08Z;NM;893;GOP
2020-11-08 23:51:07Z;MI;5978;DNC
2020-11-08 23:51:07Z;MI;5674;GOP
2020-11-08 10:04:12Z;NV;9427;DNC
2020-11-08 10:04:12Z;NV;8949;GOP
2020-11-08 09:35:31Z;ID;3845;DNC
2020-11-08 09:35:31Z;ID;3649;GOP
2020-11-09 00:21:34Z;MS;6218;DNC
2020-11-09 00:21:34Z;MS;5901;GOP
2020-11-08 06:39:58Z;TN;10168;DNC
2020-11-08 06:39:58Z;TN;9652;GOP
2020-11-08 13:01:28Z;NY;4530;DNC
2020-11-08 13:01:28Z;NY;4299;GOP
2020-11-07 22:30:56Z;WI;10028;DNC
2020-11-07 22:30:56Z;WI;9518;GOP
2020-11-08 01:49:45Z;HI;7077;DNC
2020-11-08 01:49:45Z;HI;6718;GOP
2020-11-08 16:02:09Z;AZ;8973;DNC
2020-11-08 16:02:09Z;AZ;8518;GOP
2020-11-08 12:48:30Z;NJ;6606;DNC
2020-11-08 12:48:30Z;NJ;6270;GOP
2020-11-08 05:26:49Z;OK;1962;DNC
2020-11-08 05:26:49Z;OK;1861;GOP
2020-11-08 13:16:05Z;NH;4826;DNC
2020-11-08 13:16:05Z;NH;4581;GOP
2020-11-08 20:23:51Z;ID;1581;DNC
2020-11-08 20:23:51Z;ID;1499;GOP
2020-11-08 13:51:29Z;AR;4570;DNC
2020-11-08 13:51:29Z;AR;4337;GOP
2020-11-09 00:42:19Z;TN;6083;DNC
2020-11-09 00:42:19Z;TN;5774;GOP
2020-11-08 08:41:27Z;AS;5136;DNC
2020-11-08 08:41:27Z;AS;4875;GOP
2020-11-08 18:26:46Z;MH;9856;DNC
2020-11-08 18:26:46Z;MH;9355;GOP
2020-11-07 23:00:06Z;VA;4612;DNC
2020-11-07 23:00:06Z;VA;4378;GOP
2020-11-08 04:04:16Z;NH;4633;DNC
2020-11-08 04:04:16Z;NH;4397;GOP
2020-11-08 20:14:17Z;GU;400;DNC
2020-11-08 20:14:17Z;GU;378;GOP
2020-11-08 23:01:16Z;SC;8718;DNC
2020-11-08 23:01:16Z;SC;8276;GOP
2020-11-08 14:08:58Z;OR;3543;DNC
2020-11-08 14:08:58Z;OR;3362;GOP
2020-11-08 23:32:24Z;HI;4116;DNC
2020-11-08 23:32:24Z;HI;3907;GOP
2020-11-08 10:47:47Z;MO;7422;DNC
2020-11-08 10:47:47Z;MO;7045;GOP
2020-11-08 14:45:12Z;MO;3067;DNC
2020-11-08 14:45:12Z;MO;2911;GOP
2020-11-08 12:59:17Z;NJ;5922;DNC
2020-11-08 12:59:17Z;NJ;5621;GOP
2020-11-08 19:11:17Z;AZ;5921;DNC
2020-11-08 19:11:17Z;AZ;5619;GOP
2020-11-08 08:19:46Z;NE;3403;DNC
2020-11-08 08:19:46Z;NE;3230;GOP
2020-11-08 21:01:51Z;MI;7823;DNC
2020-11-08 21:01:51Z;MI;7425;GOP
2020-11-08 06:02:27Z;OR;6144;DNC
2020-11-08 06:02:27Z;OR;5831;GOP
2020-11-08 12:16:25Z;RI;8571;DNC
2020-11-08 12:16:25Z;RI;8135;GOP
2020-11-08 05:58:09Z;MH;4253;DNC
2020-11-08 05:58:09Z;MH;4037;GOP
2020-11-08 16:36:09Z;CT;4696;DNC
2020-11-08 16:36:09Z;CT;4457;GOP
2020-11-08 10:49:09Z;HI;8642;DNC
2020-11-08 10:49:09Z;HI;8203;GOP
2020-11-09 00:29:31Z;NM;1210;DNC
2020-11-09 00:29:31Z;NM;1148;GOP
2020-11-08 23:40:05Z;VT;7035;DNC
2020-11-08 23:40:05Z;VT;6678;GOP
2020-11-08 17:01:28Z;GU;9908;DNC
2020-11-08 17:01:28Z;GU;9404;GOP
2020-11-08 20:54:29Z;PR;4815;DNC
2020-11-08 20:54:29Z;PR;4570;GOP
2020-11-08 07:03:25Z;SC;8580;DNC
2020-11-08 07:03:25Z;SC;8144;GOP
2020-11-08 22:26:30Z;VA;4471;DNC
2020-11-08 22:26:30Z;VA;4243;GOP
2020-11-08 04:52:40Z;AR;9040;DNC
2020-11-08 04:52:40Z;AR;8581;GOP
2020-11-07 22:52:40Z;CO;2751;DNC
2020-11-07 22:52:40Z;CO;2611;GOP
2020-11-07 23:36:10Z;WY;2863;DNC
2020-11-07 23:36:10Z;WY;2716;GOP
2020-11-08 06:45:00Z;RI;5720;DNC
2020-11-08 06:45:00Z;RI;5429;GOP
2020-11-07 23:49:06Z;VA;2220;DNC
2020-11-07 23:49:06Z;VA;2107;GOP
2020-11-08 10:36:32Z;OH;2415;DNC
2020-11-08 10:36:32Z;OH;2291;GOP
2020-11-08 06:50:06Z;VA;9060;DNC
2020-11-08 06:50:06Z;VA;8599;GOP
2020-11-08 22:51:06Z;NC;4699;DNC
2020-11-08 22:51:06Z;NC;4459;GOP
2020-11-08 21:19:30Z;DC;7349;DNC
2020-11-08 21:19:30Z;DC;6975;GOP
2020-11-09 00:45:44Z;DC;5615;DNC
2020-11-09 00:45:44Z;DC;5329;GOP
2020-11-08 03:53:11Z;UT;6143;DNC
2020-11-08 03:53:11Z;UT;5830;GOP
2020-11-08 22:18:15Z;MD;398;DNC
2020-11-08 22:18:15Z;MD;377;GOP
2020-11-08 16:54:47Z;RI;545;DNC
2020-11-08 16:54:47Z;RI;516;GOP
2020-11-08 23:05:07Z;MT;6898;DNC
2020-11-08 23:05:07Z;MT;6547;GOP
2020-11-08 15:50:56Z;CO;4784;DNC
2020-11-08 15:50:56Z;CO;4540;GOP
2020-11-08 12:38:34Z;MO;6623;DNC
2020-11-08 12:38:34Z;MO;6287;GOP
2020-11-08 06:19:47Z;KS;3738;DNC
2020-11-08 06:19:47Z;KS;3547;GOP
2020-11-08 17:47:35Z;TX;7378;DNC
2020-11-08 17:47:35Z;TX;7004;GOP
2020-11-08 10:54:16Z;IA;1200;DNC
2020-11-08 10:54:16Z;IA;1139;GOP
2020-11-08 08:40:34Z;NE;2313;DNC
2020-11-08 08:40:34Z;NE;2194;GOP
2020-11-08 13:33:09Z;FM;326;DNC
2020-11-08 13:33:09Z;FM;308;GOP
2020-11-08 12:02:28Z;FL;3791;DNC
2020-11-08 12:02:28Z;FL;3597;GOP
2020-11-08 11:53:47Z;AL;10036;DNC
2020-11-08 11:53:47Z;AL;9527;GOP
2020-11-08 19:30:57Z;GU;5653;DNC
2020-11-08 19:30:57Z;GU;5366;GOP
2020-11-08 13:24:02Z;TX;2840;DNC
2020-11-08 13:24:02Z;TX;2696;GOP
2020-11-08 16:49:56Z;GU;8172;DNC
2020-11-08 16:49:56Z;GU;7756;GOP
2020-11-08 13:56:06Z;CT;3688;DNC
2020-11-08 13:56:06Z;CT;3501;GOP
2020-11-08 06:17:53Z;OK;8277;DNC
2020-11-08 06:17:53Z;OK;7856;GOP
2020-11-08 10:23:48Z;KS;7895;DNC
2020-11-08 10:23:48Z;KS;7494;GOP
2020-11-08 07:33:31Z;PA;8852;DNC
2020-11-08 07:33:31Z;PA;8403;GOP
2020-11-07 23:10:40Z;IL;2450;DNC
2020-11-07 23:10:40Z;IL;2324;GOP
2020-11-08 03:26:19Z;AR;2294;DNC
2020-11-08 03:26:19Z;AR;2177;GOP
2020-11-08 01:27:00Z;MN;10038;DNC
2020-11-08 01:27:00Z;MN;9528;GOP
2020-11-08 06:54:22Z;NH;7420;DNC
2020-11-08 06:54:22Z;NH;7043;GOP
2020-11-07 23:32:12Z;NM;9566;DNC
2020-11-07 23:32:12Z;NM;9081;GOP
2020-11-08 19:31:34Z;DE;9359;DNC
2020-11-08 19:31:34Z;DE;8884;GOP
2020-11-08 04:48:27Z;RI;2104;DNC
2020-11-08 04:48:27Z;RI;1997;GOP
2020-11-08 23:38:38Z;ND;7877;DNC
2020-11-08 23:38:38Z;ND;7476;GOP
2020-11-08 21:30:15Z;MD;6073;DNC
2020-11-08 21:30:15Z;MD;5764;GOP
2020-11-08 13:29:24Z;MO;5950;DNC
2020-11-08 13:29:24Z;MO;5648;GOP
2020-11-08 06:35:26Z;AK;7655;DNC
2020-11-08 06:35:26Z;AK;7266;GOP
2020-11-08 16:52:05Z;CO;895;DNC
2020-11-08 16:52:05Z;CO;848;GOP
2020-11-08 06:14:10Z;DC;2219;DNC
2020-11-08 06:14:10Z;DC;2105;GOP
2020-11-08 21:17:40Z;MA;4398;DNC
2020-11-08 21:17:40Z;MA;4174;GOP
2020-11-08 16:29:47Z;MS;5796;DNC
2020-11-08 16:29:47Z;MS;5501;GOP
2020-11-08 18:24:54Z;NE;3988;DNC
2020-11-08 18:24:54Z;NE;3784;GOP
2020-11-07 22:14:57Z;VA;8611;DNC
2020-11-07 22:14:57Z;VA;8174;GOP
2020-11-08 00:55:54Z;OR;5902;DNC
2020-11-08 00:55:54Z;OR;5602;GOP
2020-11-08 04:57:11Z;ID;4524;DNC
2020-11-08 04:57:11Z;ID;4293;GOP
2020-11-08 13:04:49Z;KS;5128;DNC
2020-11-08 13:04:49Z;KS;4867;GOP
2020-11-08 03:30:23Z;CA;9289;DNC
2020-11-08 03:30:23Z;CA;8818;GOP
2020-11-08 04:37:20Z;CA;8361;DNC
2020-11-08 04:37:20Z;CA;7937;GOP
2020-11-08 15:54:32Z;DC;10167;DNC
2020-11-08 15:54:32Z;DC;9651;GOP
2020-11-08 08:40:53Z;DE;373;DNC
2020-11-08 08:40:53Z;DE;353;GOP
2020-11-09 00:57:43Z;CT;2924;DNC
2020-11-09 00:57:43Z;CT;2774;GOP
2020-11-08 04:21:05Z;IA;7525;DNC
2020-11-08 04:21:05Z;IA;7143;GOP
2020-11-07 23:47:46Z;TN;4237;DNC
2020-11-07 23:47:46Z;TN;4021;GOP
2020-11-08 09:57:16Z;ND;2997;DNC
2020-11-08 09:57:16Z;ND;2844;GOP
2020-11-08 10:22:58Z;IN;5516;DNC
2020-11-08 10:22:58Z;IN;5235;GOP
2020-11-07 22:27:33Z;NE;970;DNC
2020-11-07 22:27:33Z;NE;919;GOP
2020-11-08 00:28:59Z;NJ;5984;DNC
2020-11-08 00:28:59Z;NJ;5680;GOP
2020-11-08 18:28:31Z;IA;5424;DNC
2020-11-08 18:28:31Z;IA;5148;GOP
2020-11-08 08:24:13Z;DE;4220;DNC
2020-11-08 08:24:13Z;DE;4005;GOP
2020-11-08 17:17:31Z;AZ;5206;DNC
2020-11-08 17:17:31Z;AZ;4941;GOP
2020-11-08 20:45:08Z;NY;1947;DNC
2020-11-08 20:45:08Z;NY;1848;GOP
2020-11-08 16:22:12Z;VA;6369;DNC
2020-11-08 16:22:12Z;VA;6045;GOP
2020-11-08 02:17:06Z;MH;5301;DNC
2020-11-08 02:17:06Z;MH;5031;GOP
2020-11-08 16:02:08Z;KS;9997;DNC
2020-11-08 16:02:08Z;KS;9489;GOP
2020-11-08 18:38:52Z;WA;3763;DNC
2020-11-08 18:38:52Z;WA;3571;GOP
2020-11-08 02:09:26Z;MN;4580;DNC
2020-11-08 02:09:26Z;MN;4346;GOP
2020-11-08 20:36:51Z;GU;7712;DNC
2020-11-08 20:36:51Z;GU;7321;GOP
2020-11-08 23:07:56Z;MN;4877;DNC
2020-11-08 23:07:56Z;MN;4628;GOP
2020-11-08 04:27:44Z;NE;6895;DNC
2020-11-08 04:27:44Z;NE;6544;GOP
2020-11-08 14:12:21Z;NM;6865;DNC
2020-11-08 14:12:21Z;NM;6516;GOP
2020-11-08 02:54:46Z;NE;3016;DNC
2020-11-08 02:54:46Z;NE;2863;GOP
2020-11-08 01:07:09Z;CT;9696;DNC
2020-11-08 01:07:09Z;CT;9203;GOP
2020-11-08 23:45:24Z;LA;1226;DNC
2020-11-08 23:45:24Z;LA;1162;GOP
2020-11-08 18:39:08Z;KY;7715;DNC
2020-11-08 18:39:08Z;KY;7323;GOP
2020-11-08 01:44:22Z;ND;10151;DNC
2020-11-08 01:44:22Z;ND;9635;GOP
2020-11-09 00:20:41Z;OH;533;DNC
2020-11-09 00:20:41Z;OH;505;GOP
2020-11-08 08:09:56Z;IN;8571;DNC
2020-11-08 08:09:56Z;IN;8135;GOP
2020-11-08 19:51:34Z;UT;9255;DNC
2020-11-08 19:51:34Z;UT;8784;GOP
2020-11-08 05:50:45Z;NE;7412;DNC
2020-11-08 05:50:45Z;NE;7036;GOP
2020-11-07 22:05:10Z;WI;1522;DNC
2020-11-07 22:05:10Z;WI;1444;GOP
2020-11-07 22:20:51Z;MH;5306;DNC
2020-11-07 22:20:51Z;MH;5036;GOP
2020-11-08 09:20:34Z;DC;3358;DNC
2020-11-08 09:20:34Z;DC;3187;GOP
2020-11-08 01:47:43Z;WV;9711;DNC
2020-11-08 01:47:43Z;WV;9218;GOP
2020-11-08 06:47:00Z;MI;2432;DNC
2020-11-08 06:47:00Z;MI;2308;GOP
2020-11-08 16:54:54Z;VA;9538;DNC
2020-11-08 16:54:54Z;VA;9053;GOP
2020-11-08 20:03:38Z;NV;6344;DNC
2020-11-08 20:03:38Z;NV;6021;GOP
2020-11-08 14:46:04Z;KY;1064;DNC
2020-11-08 14:46:04Z;KY;1010;GOP
2020-11-08 00:14:22Z;NV;4944;DNC
2020-11-08 00:14:22Z;NV;4693;GOP
2020-11-08 03:34:24Z;MO;9393;DNC
2020-11-08 03:34:24Z;MO;8915;GOP
2020-11-08 21:10:59Z;SD;1935;DNC
2020-11-08 21:10:59Z;SD;1836;GOP
2020-11-08 17:31:21Z;MA;6237;DNC
2020-11-08 17:31:21Z;MA;5920;GOP
2020-11-08 15:57:13Z;MS;5701;DNC
2020-11-08 15:57:13Z;MS;5411;GOP
2020-11-07 22:43:33Z;NH;1377;DNC
2020-11-07 22:43:33Z;NH;1307;GOP
2020-11-07 22:08:08Z;GA;7555;DNC
2020-11-07 22:08:08Z;GA;7172;GOP
2020-11-08 09:25:31Z;HI;2366;DNC
2020-11-08 09:25:31Z;HI;2245;GOP
2020-11-08 23:46:22Z;RI;8109;DNC
2020-11-08 23:46:22Z;RI;7698;GOP
2020-11-08 14:31:44Z;MT;7458;DNC
2020-11-08 14:31:44Z;MT;7080;GOP
2020-11-07 22:33:08Z;NE;5578;DNC
2020-11-07 22:33:08Z;NE;5294;GOP
2020-11-08 10:44:48Z;VI;4440;DNC
2020-11-08 10:44:48Z;VI;4214;GOP
2020-11-08 04:16:28Z;MT;9304;DNC
2020-11-08 04:16:28Z;MT;8831;GOP
2020-11-08 03:42:43Z;IA;2397;DNC
2020-11-08 03:42:43Z;IA;2275;GOP
2020-11-07 23:28:33Z;GU;4;DNC
2020-11-07 23:28:33Z;GU;2;GOP
2020-11-09 00:15:52Z;WI;6339;DNC
2020-11-09 00:15:52Z;WI;6016;GOP
2020-11-08 20:56:20Z;DC;2172;DNC
2020-11-08 20:56:20Z;DC;2061;GOP
2020-11-08 11:56:30Z;NV;3362;DNC
2020-11-08 11:56:30Z;NV;3190;GOP
2020-11-08 10:16:37Z;AZ;8475;DNC
2020-11-08 10:16:37Z;AZ;8045;GOP
2020-11-07 22:10:42Z;KY;6451;DNC
2020-11-07 22:10:42Z;KY;6124;GOP
2020-11-08 03:06:24Z;SC;2394;DNC
2020-11-08 03:06:24Z;SC;2271;GOP
2020-11-08 10:20:48Z;MO;5383;DNC
2020-11-08 10:20:48Z;MO;5110;GOP
2020-11-08 23:09:40Z;OH;2047;DNC
2020-11-08 23:09:40Z;OH;1942;GOP
2020-11-08 05:54:02Z;MH;490;DNC
2020-11-08 05:54:02Z;MH;465;GOP
2020-11-09 00:47:29Z;CA;4278;DNC
2020-11-09 00:47:29Z;CA;4061;GOP
2020-11-08 03:58:03Z;IL;1654;DNC
2020-11-08 03:58:03Z;IL;1570;GOP
2020-11-09 00:21:08Z;PA;9328;DNC
2020-11-09 00:21:08Z;PA;8855;GOP
2020-11-08 08:32:00Z;OH;8513;DNC
2020-11-08 08:32:00Z;OH;8081;GOP
2020-11-08 17:48:14Z;IA;221;DNC
2020-11-08 17:48:14Z;IA;209;GOP
2020-11-08 02:05:41Z;MP;1332;DNC
2020-11-08 02:05:41Z;MP;1264;GOP
2020-11-08 08:56:40Z;WV;6093;DNC
2020-11-08 08:56:40Z;WV;5783;GOP
2020-11-07 23:45:58Z;MP;5512;DNC
2020-11-07 23:45:58Z;MP;5231;GOP
2020-11-08 04:49:57Z;AL;2000;DNC
2020-11-08 04:49:57Z;AL;1898;GOP
2020-11-08 09:48:42Z;AR;2828;DNC
2020-11-08 09:48:42Z;AR;2684;GOP
2020-11-08 23:00:05Z;HI;2436;DNC
2020-11-08 23:00:05Z;HI;2311;GOP
2020-11-08 11:57:34Z;MS;9739;DNC
2020-11-08 11:57:34Z;MS;9245;GOP
2020-11-08 23:13:04Z;OK;2704;DNC
2020-11-08 23:13:04Z;OK;2566;GOP
2020-11-08 23:05:15Z;OH;2187;DNC
2020-11-08 23:05:15Z;OH;2075;GOP
2020-11-09 00:37:18Z;MH;5312;DNC
2020-11-09 00:37:18Z;MH;5041;GOP
2020-11-08 05:40:25Z;WV;4129;DNC
2020-11-08 05:40:25Z;WV;3919;GOP
2020-11-08 09:06:11Z;WI;5198;DNC
2020-11-08 09:06:11Z;WI;4934;GOP
2020-11-08 00:32:24Z;VT;700;DNC
2020-11-08 00:32:24Z;VT;663;GOP
2020-11-08 22:29:06Z;IL;3327;DNC
2020-11-08 22:29:06Z;IL;3158;GOP
2020-11-08 13:14:19Z;AR;2478;DNC
2020-11-08 13:14:19Z;AR;2351;GOP
2020-11-08 16:48:47Z;LA;3689;DNC
2020-11-08 16:48:47Z;LA;3502;GOP
2020-11-08 21:05:50Z;GA;7294;DNC
2020-11-08 21:05:50Z;GA;6923;GOP
2020-11-08 16:30:58Z;NM;7186;DNC
2020-11-08 16:30:58Z;NM;6820;GOP
2020-11-08 12:03:29Z;NM;9409;DNC
2020-11-08 12:03:29Z;NM;8931;GOP
2020-11-08 22:23:40Z;WY;9053;DNC
2020-11-08 22:23:40Z;WY;8593;GOP
2020-11-07 22:02:24Z;OR;1310;DNC
2020-11-07 22:02:24Z;OR;1242;GOP
2020-11-08 09:59:21Z;WY;2657;DNC
2020-11-08 09:59:21Z;WY;2521;GOP
2020-11-08 10:05:49Z;NY;7742;DNC
2020-11-08 10:05:49Z;NY;7349;GOP
2020-11-07 23:55:36Z;MA;2760;DNC
2020-11-07 23:55:36Z;MA;2619;GOP
2020-11-08 00:30:36Z;CA;1886;DNC
2020-11-08 00:30:36Z;CA;1789;GOP
2020-11-08 11:18:36Z;AS;8930;DNC
2020-11-08 11:18:36Z;AS;8476;GOP
2020-11-08 11:24:25Z;MD;866;DNC
2020-11-08 11:24:25Z;MD;821;GOP
2020-11-08 02:23:07Z;FL;3388;DNC
2020-11-08 02:23:07Z;FL;3216;GOP
2020-11-07 23:15:07Z;UT;2896;DNC
2020-11-07 23:15:07Z;UT;2749;GOP
2020-11-08 14:35:28Z;NV;4637;DNC
2020-11-08 14:35:28Z;NV;4401;GOP
2020-11-07 22:57:20Z;WA;9793;DNC
2020-11-07 22:57:20Z;WA;9296;GOP
2020-11-08 07:47:17Z;KS;3063;DNC
2020-11-08 07:47:17Z;KS;2906;GOP
2020-11-08 22:23:24Z;DE;5425;DNC
2020-11-08 22:23:24Z;DE;5150;GOP
2020-11-08 04:20:20Z;IN;4489;DNC
2020-11-08 04:20:20Z;IN;4260;GOP
2020-11-08 03:41:27Z;LA;5779;DNC
2020-11-08 03:41:27Z;LA;5486;GOP
2020-11-08 10:05:47Z;AK;3064;DNC
2020-11-08 10:05:47Z;AK;2908;GOP
2020-11-08 21:19:12Z;TN;1549;DNC
2020-11-08 21:19:12Z;TN;1470;GOP
2020-11-08 16:27:03Z;MA;9418;DNC
2020-11-08 16:27:03Z;MA;8939;GOP
2020-11-08 09:17:50Z;MO;5414;DNC
2020-11-08 09:17:50Z;MO;5138;GOP
2020-11-08 03:29:47Z;FL;8962;DNC
2020-11-08 03:29:47Z;FL;8506;GOP
2020-11-08 02:40:26Z;UT;1351;DNC
2020-11-08 02:40:26Z;UT;1281;GOP
2020-11-07 23:55:06Z;NJ;6817;DNC
2020-11-07 23:55:06Z;NJ;6470;GOP
2020-11-08 09:49:59Z;OH;7439;DNC
2020-11-08 09:49:59Z;OH;7061;GOP
2020-11-08 07:24:43Z;CT;6832;DNC
2020-11-08 07:24:43Z;CT;6485;GOP
2020-11-08 20:25:45Z;OR;2370;DNC
2020-11-08 20:25:45Z;OR;2248;GOP
2020-11-08 07:30:04Z;NE;9221;DNC
2020-11-08 07:30:04Z;NE;8753;GOP
2020-11-07 22:22:25Z;MI;5116;DNC
2020-11-07 22:22:25Z;MI;4855;GOP
2020-11-08 03:47:30Z;ID;58;DNC
2020-11-08 03:47:30Z;ID;54;GOP
2020-11-08 03:37:57Z;VI;6118;DNC
2020-11-08 03:37:57Z;VI;5807;GOP
2020-11-08 08:35:04Z;SC;7050;DNC
2020-11-08 08:35:04Z;SC;6692;GOP
2020-11-08 11:05:38Z;WA;4878;DNC
2020-11-08 11:05:38Z;WA;4630;GOP
2020-11-08 01:39:49Z;PW;2733;DNC
2020-11-08 01:39:49Z;PW;2594;GOP
2020-11-08 20:17:58Z;MN;124;DNC
2020-11-08 20:17:58Z;MN;116;GOP
2020-11-08 04:38:36Z;OR;1567;DNC
2020-11-08 04:38:36Z;OR;1487;GOP
2020-11-08 17:19:13Z;WV;4054;DNC
2020-11-08 17:19:13Z;WV;3847;GOP
2020-11-07 23:41:53Z;NM;9193;DNC
2020-11-07 23:41:53Z;NM;8726;GOP
2020-11-08 23:23:52Z;GA;6709;DNC
2020-11-08 23:23:52Z;GA;6368;GOP
2020-11-08 23:51:26Z;AZ;5341;DNC
2020-11-08 23:51:26Z;AZ;5070;GOP
2020-11-08 23:10:28Z;WA;8051;DNC
2020-11-08 23:10:28Z;WA;7642;GOP
2020-11-08 18:36:23Z;HI;5738;DNC
2020-11-08 18:36:23Z;HI;5447;GOP
2020-11-08 11:00:07Z;VA;5788;DNC
2020-11-08 11:00:07Z;VA;5494;GOP
2020-11-08 10:06:31Z;DC;8486;DNC
2020-11-08 10:06:31Z;DC;8054;GOP
2020-11-08 02:28:40Z;NE;1838;DNC
2020-11-08 02:28:40Z;NE;1744;GOP
2020-11-08 23:14:20Z;UT;5175;DNC
2020-11-08 23:14:20Z;UT;4912;GOP
2020-11-08 19:08:23Z;DE;7079;DNC
2020-11-08 19:08:23Z;DE;6720;GOP
2020-11-08 17:32:46Z;DC;211;DNC
2020-11-08 17:32:46Z;DC;199;GOP
2020-11-08 09:31:01Z;VA;5360;DNC
2020-11-08 09:31:01Z;VA;5088;GOP
2020-11-08 23:11:13Z;KS;9843;DNC
2020-11-08 23:11:13Z;KS;9343;GOP
2020-11-08 11:57:27Z;AK;7824;DNC
2020-11-08 11:57:27Z;AK;7427;GOP
2020-11-08 05:49:36Z;GU;1160;DNC
2020-11-08 05:49:36Z;GU;1100;GOP
2020-11-08 08:44:31Z;IL;96;DNC
2020-11-08 08:44:31Z;IL;90;GOP
2020-11-08 17:45:05Z;NC;9991;DNC
2020-11-08 17:45:05Z;NC;9484;GOP
2020-11-08 08:12:26Z;PW;955;DNC
2020-11-08 08:12:26Z;PW;905;GOP
2020-11-08 16:00:22Z;WY;4283;DNC
2020-11-08 16:00:22Z;WY;4064;GOP
2020-11-08 00:05:06Z;PW;264;DNC
2020-11-08 00:05:06Z;PW;250;GOP
2020-11-08 01:07:41Z;ME;9789;DNC
2020-11-08 01:07:41Z;ME;9292;GOP
2020-11-08 11:59:35Z;KS;4905;DNC
2020-11-08 11:59:35Z;KS;4655;GOP
2020-11-08 12:01:47Z;SD;7350;DNC
2020-11-08 12:01:47Z;SD;6977;GOP
2020-11-08 06:39:06Z;NV;5858;DNC
2020-11-08 06:39:06Z;NV;5560;GOP
2020-11-08 09:04:07Z;VT;3941;DNC
2020-11-08 09:04:07Z;VT;3740;GOP
2020-11-09 00:27:12Z;RI;5121;DNC
2020-11-09 00:27:12Z;RI;4861;GOP
2020-11-08 21:41:59Z;MI;2281;DNC
2020-11-08 21:41:59Z;MI;2164;GOP
